,pdb_name,processed_path,num_chains,quaternary_category,seq_len,modeled_seq_len
1020,1bik.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bik.a.pkl,1,homomer,110,110
1021,1bjx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bjx.a.pkl,1,homomer,110,110
1022,1bcp.d,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bcp.d.pkl,1,homomer,110,110
1023,1ejf.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ejf.a.pkl,1,homomer,110,110
1024,1hn6.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hn6.a.pkl,1,homomer,110,110
1025,1byw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1byw.a.pkl,1,homomer,110,110
1026,1a5j.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a5j.a.pkl,1,homomer,110,110
1027,1fxk.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fxk.b.pkl,1,homomer,109,109
1028,1dbt.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dbt.a.pkl,1,homomer,237,237
1029,1gd7.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gd7.a.pkl,1,homomer,109,109
1030,1dj7.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dj7.a.pkl,1,homomer,109,109
1031,1dl7.l,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dl7.l.pkl,1,homomer,109,109
1032,1a2p.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a2p.a.pkl,1,homomer,108,108
1033,1h9o.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h9o.a.pkl,1,homomer,108,108
1034,1c3y.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c3y.a.pkl,1,homomer,108,108
1035,1chh.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1chh.a.pkl,1,homomer,108,108
1036,1hul.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hul.a.pkl,1,homomer,108,108
1037,1bhd.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bhd.a.pkl,1,homomer,108,108
1038,1gmx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gmx.a.pkl,1,homomer,108,108
1039,1al3.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1al3.a.pkl,1,homomer,237,237
1040,1h3z.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h3z.a.pkl,1,homomer,108,108
1041,1id3.g,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1id3.g.pkl,1,homomer,108,108
1042,1ay9.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ay9.a.pkl,1,homomer,108,108
1043,1hkf.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hkf.a.pkl,1,homomer,108,108
1044,1go3.f,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1go3.f.pkl,1,homomer,107,107
1045,1i77.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i77.a.pkl,1,homomer,107,107
1046,1g31.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g31.a.pkl,1,homomer,107,107
1047,1bkf.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bkf.a.pkl,1,homomer,107,107
1048,1acx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1acx.a.pkl,1,homomer,107,107
1049,1i17.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i17.a.pkl,1,homomer,107,107
1050,1g3q.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g3q.a.pkl,1,homomer,237,237
1051,1a90.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a90.a.pkl,1,homomer,107,107
1052,1ej5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ej5.a.pkl,1,homomer,107,107
1053,1gh2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gh2.a.pkl,1,homomer,107,107
1054,1eqz.f,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eqz.f.pkl,1,homomer,107,107
1055,1ie5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ie5.a.pkl,1,homomer,107,107
1056,1fyc.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fyc.a.pkl,1,homomer,106,106
1057,1b44.d,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b44.d.pkl,1,homomer,106,106
1058,1gyo.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gyo.a.pkl,1,homomer,106,106
1059,1a1x.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a1x.a.pkl,1,homomer,106,106
1060,1g7d.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g7d.a.pkl,1,homomer,106,106
1061,1exa.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1exa.a.pkl,1,homomer,236,236
1062,1h9c.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h9c.a.pkl,1,homomer,106,106
1063,1id2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1id2.a.pkl,1,homomer,106,106
1064,1a75.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a75.a.pkl,1,homomer,106,106
1065,1fl7.d,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fl7.d.pkl,1,homomer,106,106
1066,1a6l.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a6l.a.pkl,1,homomer,106,106
1067,1b9r.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b9r.a.pkl,1,homomer,105,105
1068,1abv.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1abv.a.pkl,1,homomer,105,105
1069,1gd8.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gd8.a.pkl,1,homomer,105,105
1070,1b4q.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b4q.a.pkl,1,homomer,105,105
1071,1g84.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g84.a.pkl,1,homomer,105,105
1072,1dhr.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dhr.a.pkl,1,homomer,236,236
1073,1b10.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b10.a.pkl,1,homomer,104,104
1074,1if1.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1if1.b.pkl,1,homomer,104,104
1075,1d4t.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d4t.a.pkl,1,homomer,104,104
1076,1fmb.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fmb.a.pkl,1,homomer,104,104
1077,1bir.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bir.a.pkl,1,homomer,104,104
1078,1cmb.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cmb.a.pkl,1,homomer,104,104
1079,1bpv.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bpv.a.pkl,1,homomer,104,104
1080,1ddv.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ddv.a.pkl,1,homomer,104,104
1081,1dm9.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dm9.a.pkl,1,homomer,104,104
1082,1fjd.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fjd.a.pkl,1,homomer,104,104
1083,1fjh.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fjh.a.pkl,1,homomer,236,236
1084,1b98.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b98.a.pkl,1,homomer,103,103
1085,1h7c.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h7c.a.pkl,1,homomer,103,103
1086,1i1j.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i1j.b.pkl,1,homomer,103,103
1087,1b0n.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b0n.a.pkl,1,homomer,103,103
1088,1eaz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eaz.a.pkl,1,homomer,103,103
1089,1fim.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fim.a.pkl,1,homomer,103,103
1090,1ag4.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ag4.a.pkl,1,homomer,103,103
1091,1b79.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b79.b.pkl,1,homomer,103,103
1092,1d2z.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d2z.a.pkl,1,homomer,102,102
1093,1d0q.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d0q.a.pkl,1,homomer,102,102
1094,1ao5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ao5.a.pkl,1,homomer,236,236
1095,1bhu.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bhu.a.pkl,1,homomer,102,102
1096,1gv2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gv2.a.pkl,1,homomer,102,102
1097,1a1a.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a1a.b.pkl,1,homomer,102,102
1098,1fhg.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fhg.a.pkl,1,homomer,102,102
1099,1i3z.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i3z.a.pkl,1,homomer,102,102
1100,1egj.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1egj.a.pkl,1,homomer,101,101
1101,1d7m.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d7m.a.pkl,1,homomer,101,101
1102,1hhn.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hhn.a.pkl,1,homomer,101,101
1103,1fc3.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fc3.b.pkl,1,homomer,101,101
1104,1dva.l,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dva.l.pkl,1,homomer,101,101
1105,1fax.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fax.a.pkl,1,homomer,235,235
1106,1cqk.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cqk.a.pkl,1,homomer,101,101
1107,1hcf.x,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hcf.x.pkl,1,homomer,101,101
1108,1aya.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aya.a.pkl,1,homomer,101,101
1109,1f39.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f39.a.pkl,1,homomer,101,101
1110,1f2r.i,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f2r.i.pkl,1,homomer,100,100
1111,1ao7.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ao7.b.pkl,1,homomer,100,100
1112,1fao.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fao.a.pkl,1,homomer,100,100
1113,1avv.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1avv.a.pkl,1,homomer,99,99
1114,1byo.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1byo.a.pkl,1,homomer,99,99
1115,1dco.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dco.a.pkl,1,homomer,99,99
1116,1h5w.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h5w.b.pkl,1,homomer,255,255
1117,1ekb.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ekb.b.pkl,1,homomer,235,235
1118,1a94.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a94.a.pkl,1,homomer,99,99
1119,1bm8.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bm8.a.pkl,1,homomer,99,99
1120,1aj3.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aj3.a.pkl,1,homomer,98,98
1121,1aps.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aps.a.pkl,1,homomer,98,98
1122,1g1c.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g1c.a.pkl,1,homomer,98,98
1123,1cqm.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cqm.a.pkl,1,homomer,98,98
1124,1d1n.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d1n.a.pkl,1,homomer,98,98
1125,1bcp.f,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bcp.f.pkl,1,homomer,98,98
1126,1cyu.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cyu.a.pkl,1,homomer,98,98
1127,1beo.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1beo.a.pkl,1,homomer,98,98
1128,1fx2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fx2.a.pkl,1,homomer,235,235
1129,1hs7.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hs7.a.pkl,1,homomer,97,97
1130,1h7m.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h7m.a.pkl,1,homomer,97,97
1131,1a70.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a70.a.pkl,1,homomer,97,97
1132,1bym.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bym.a.pkl,1,homomer,97,97
1133,1aut.l,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aut.l.pkl,1,homomer,97,97
1134,1cdc.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cdc.a.pkl,1,homomer,96,96
1135,1cdz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cdz.a.pkl,1,homomer,96,96
1136,1agq.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1agq.b.pkl,1,homomer,96,96
1137,1esx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1esx.a.pkl,1,homomer,96,96
1138,1fjc.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fjc.a.pkl,1,homomer,96,96
1139,1e1h.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e1h.a.pkl,1,homomer,235,235
1140,1ecm.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ecm.b.pkl,1,homomer,95,95
1141,1flt.x,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1flt.x.pkl,1,homomer,95,95
1142,1c07.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c07.a.pkl,1,homomer,95,95
1143,1bja.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bja.a.pkl,1,homomer,95,95
1144,1hk6.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hk6.a.pkl,1,homomer,95,95
1145,1h5p.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h5p.a.pkl,1,homomer,95,95
1146,1fad.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fad.a.pkl,1,homomer,95,95
1147,1c5e.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c5e.a.pkl,1,homomer,95,95
1148,1box.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1box.a.pkl,1,homomer,95,95
1149,1aue.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aue.b.pkl,1,homomer,94,94
1150,1ggp.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ggp.a.pkl,1,homomer,234,234
1151,1dfu.p,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dfu.p.pkl,1,homomer,94,94
1152,1g2r.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g2r.a.pkl,1,homomer,94,94
1153,1ehx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ehx.a.pkl,1,homomer,94,94
1154,1fsh.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fsh.a.pkl,1,homomer,94,94
1155,1gjj.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gjj.a.pkl,1,homomer,93,93
1156,1a9n.d,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a9n.d.pkl,1,homomer,93,93
1157,1go4.h,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1go4.h.pkl,1,homomer,93,93
1158,1i94.m,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i94.m.pkl,1,homomer,93,93
1159,1i3o.f,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i3o.f.pkl,1,homomer,93,93
1160,1ifw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ifw.a.pkl,1,homomer,92,92
1161,1g3n.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g3n.c.pkl,1,homomer,233,233
1162,1adn.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1adn.a.pkl,1,homomer,92,92
1163,1dgw.y,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dgw.y.pkl,1,homomer,92,92
1164,1i51.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i51.b.pkl,1,homomer,92,92
1165,1b4c.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b4c.a.pkl,1,homomer,92,92
1166,1h2v.z,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h2v.z.pkl,1,homomer,92,92
1167,1cy5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cy5.a.pkl,1,homomer,92,92
1168,1fuw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fuw.a.pkl,1,homomer,91,91
1169,1bxv.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bxv.a.pkl,1,homomer,91,91
1170,1b9w.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b9w.a.pkl,1,homomer,91,91
1171,1b64.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b64.a.pkl,1,homomer,91,91
1172,1din.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1din.a.pkl,1,homomer,233,233
1173,1f56.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f56.a.pkl,1,homomer,91,91
1174,1bte.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bte.a.pkl,1,homomer,91,91
1175,1f6v.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f6v.a.pkl,1,homomer,90,90
1176,1eww.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eww.a.pkl,1,homomer,90,90
1177,1aw8.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aw8.b.pkl,1,homomer,90,90
1178,1g8q.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g8q.a.pkl,1,homomer,90,90
1179,1hqi.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hqi.a.pkl,1,homomer,90,90
1180,1ef1.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ef1.c.pkl,1,homomer,90,90
1181,1bwo.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bwo.a.pkl,1,homomer,90,90
1182,1gl4.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gl4.b.pkl,1,homomer,89,89
1183,1h2h.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h2h.a.pkl,1,homomer,233,233
1184,1h8e.h,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h8e.h.pkl,1,homomer,89,89
1185,1hbk.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hbk.a.pkl,1,homomer,89,89
1186,1bh9.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bh9.b.pkl,1,homomer,89,89
1187,1dgn.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dgn.a.pkl,1,homomer,89,89
1188,1ci4.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ci4.a.pkl,1,homomer,89,89
1189,1i42.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i42.a.pkl,1,homomer,89,89
1190,1i8n.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i8n.a.pkl,1,homomer,89,89
1191,1a19.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a19.a.pkl,1,homomer,89,89
1192,1gh8.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gh8.a.pkl,1,homomer,89,89
1193,1g2d.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g2d.c.pkl,1,homomer,89,89
1194,1fon.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fon.a.pkl,1,homomer,232,232
1195,1hfe.s,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hfe.s.pkl,1,homomer,88,88
1196,1h8p.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h8p.a.pkl,1,homomer,88,88
1197,1fbq.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fbq.a.pkl,1,homomer,88,88
1198,1ef5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ef5.a.pkl,1,homomer,88,88
1199,1ibc.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ibc.b.pkl,1,homomer,88,88
1200,1fp0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fp0.a.pkl,1,homomer,88,88
1201,1c6r.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c6r.a.pkl,1,homomer,88,88
1202,1b5f.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b5f.b.pkl,1,homomer,87,87
1203,1a68.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a68.a.pkl,1,homomer,87,87
1204,1gvn.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gvn.a.pkl,1,homomer,87,87
1205,1bdf.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bdf.b.pkl,1,homomer,232,232
1206,1c9f.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c9f.a.pkl,1,homomer,87,87
1207,1hbx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hbx.a.pkl,1,homomer,87,87
1208,1aaz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aaz.a.pkl,1,homomer,87,87
1209,1a6s.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a6s.a.pkl,1,homomer,87,87
1210,1g6e.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g6e.a.pkl,1,homomer,87,87
1211,1fu0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fu0.a.pkl,1,homomer,87,87
1212,1f81.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f81.a.pkl,1,homomer,87,87
1213,1e5b.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e5b.a.pkl,1,homomer,87,87
1214,1ich.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ich.a.pkl,1,homomer,87,87
1215,1g4f.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g4f.a.pkl,1,homomer,86,86
1216,1atg.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1atg.a.pkl,1,homomer,231,231
1217,1af8.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1af8.a.pkl,1,homomer,86,86
1218,1cxz.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cxz.b.pkl,1,homomer,86,86
1219,1an2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1an2.a.pkl,1,homomer,86,86
1220,1hky.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hky.a.pkl,1,homomer,86,86
